,Article_First author,Article_Year,Article_Optional label,Article_DOI,concat_name,ChecklistMeasurementCondition_Temperature,ChecklistMeasurementCondition_Theoretical capacity active material,ChecklistMeasurementCondition_Theoretical capacity areal,ChecklistMeasurementCondition_Theoretical capacity cell,ChecklistMeasurementCondition_Theoretical capacity slow,ChecklistCellFormat_Lithium anode,ChecklistCellFormat_Graphite anode,ChecklistCellFormat_Silicon anode,ChecklistCellFormat_Other anode text,ChecklistCellFormat_Sulfur,ChecklistCellFormat_NMC811,ChecklistCellFormat_NMC622,ChecklistCellFormat_NMC532,ChecklistCellFormat_NMC111,ChecklistCellFormat_Other NMC,ChecklistCellFormat_LFP,ChecklistCellFormat_LFP/NMC blend,ChecklistCellFormat_LCO,ChecklistCellFormat_Other cathode text,ChecklistCellFormat_Cell format,ChecklistCellFormat_Cell format other,ChecklistCellFormat_N/P electrode balance value,ChecklistCellFormat_N/P reported,ChecklistCellFormat_N/P N/A,ChecklistCellFormat_Electrolyte volume reported,ChecklistCellFormat_Electrolyte ratio reported,ChecklistElectrodeProcessing_Assembly processing environment,ChecklistElectrodeProcessing_Production scale,ChecklistElectrodeProcessing_Production scale comment,ChecklistElectrodeProcessing_Using commercial electrode,ChecklistElectrodeProcessing_Electrode mass comp Binder,ChecklistElectrodeProcessing_Electrode mass comp Additive,ChecklistElectrodeProcessing_Electrode mass comp Active,ChecklistElectrodeProcessing_Electrode mass comp Solid content slurry,ChecklistElectrodeProcessing_Electrode thickness,ChecklistElectrodeProcessing_Electrode how measured,ChecklistElectrodeProcessing_Calendered,ChecklistElectrodeProcessing_Active material areal,ChecklistElectrodeProcessing_Active material fractional,ChecklistGalvanostatic_Voltage min,ChecklistGalvanostatic_Voltage max,ChecklistGalvanostatic_Different voltage range,ChecklistGalvanostatic_Voltage range NA,ChecklistGalvanostatic_Pre-activation used,ChecklistGalvanostatic_Pre-activation rate,ChecklistGalvanostatic_Pre-activation n cycles,ChecklistGalvanostatic_Pre-activation other,ChecklistGalvanostatic_Pre-activation NA,ChecklistGalvanostatic_C Rate min,ChecklistGalvanostatic_C Rate max,ChecklistGalvanostatic_Current density min,ChecklistGalvanostatic_Current density max,ChecklistGalvanostatic_Current density report,ChecklistGalvanostatic_Constant voltage charge,ChecklistGalvanostatic_Constant voltage discharge,ChecklistGalvanostatic_Multiple cells,ChecklistCV_Reported,ChecklistCV_Voltage min,ChecklistCV_Voltage max,ChecklistCV_Sweep rate min,ChecklistCV_Sweep rate max,ChecklistCV_Linear scan current,ChecklistEIS_Reported,ChecklistEIS_ECM,Characterisation_Morphology:SEM:raw materials,Characterisation_Morphology:SEM:composite,Characterisation_Morphology:SEM:electrode,Characterisation_Morphology:SEM:in-situ/ operando,Characterisation_Morphology:SEM:post mortem/ ex-situ,Characterisation_Morphology:SEM+EDX:raw materials,Characterisation_Morphology:SEM+EDX:composite,Characterisation_Morphology:SEM+EDX:electrode,Characterisation_Morphology:SEM+EDX:in-situ/ operando,Characterisation_Morphology:SEM+EDX:post mortem/ ex-situ,Characterisation_Morphology:TEM:raw materials,Characterisation_Morphology:TEM:composite,Characterisation_Morphology:TEM:electrode,Characterisation_Morphology:TEM:in-situ/ operando,Characterisation_Morphology:TEM:post mortem/ ex-situ,Characterisation_Morphology:TEM+EDX:raw materials,Characterisation_Morphology:TEM+EDX:composite,Characterisation_Morphology:TEM+EDX:electrode,Characterisation_Morphology:TEM+EDX:in-situ/ operando,Characterisation_Morphology:TEM+EDX:post mortem/ ex-situ,Characterisation_Morphology:Optical:raw materials,Characterisation_Morphology:Optical:composite,Characterisation_Morphology:Optical:electrode,Characterisation_Morphology:Optical:in-situ/ operando,Characterisation_Morphology:Optical:post mortem/ ex-situ,Characterisation_Morphology:XCT:raw materials,Characterisation_Morphology:XCT:composite,Characterisation_Morphology:XCT:electrode,Characterisation_Morphology:XCT:in-situ/ operando,Characterisation_Morphology:XCT:post mortem/ ex-situ,Characterisation_Morphology:FIB+SEM:raw materials,Characterisation_Morphology:FIB+SEM:composite,Characterisation_Morphology:FIB+SEM:electrode,Characterisation_Morphology:FIB+SEM:in-situ/ operando,Characterisation_Morphology:FIB+SEM:post mortem/ ex-situ,Characterisation_Structure:lab XRD:raw materials,Characterisation_Structure:lab XRD:composite,Characterisation_Structure:lab XRD:electrode,Characterisation_Structure:lab XRD:in-situ/ operando,Characterisation_Structure:lab XRD:post mortem/ ex-situ,Characterisation_Structure:lab XPS:raw materials,Characterisation_Structure:lab XPS:composite,Characterisation_Structure:lab XPS:electrode,Characterisation_Structure:lab XPS:in-situ/ operando,Characterisation_Structure:lab XPS:post mortem/ ex-situ,Characterisation_Structure:lab XRF:raw materials,Characterisation_Structure:lab XRF:composite,Characterisation_Structure:lab XRF:electrode,Characterisation_Structure:lab XRF:in-situ/ operando,Characterisation_Structure:lab XRF:post mortem/ ex-situ,Characterisation_Structure:NMR:raw materials,Characterisation_Structure:NMR:composite,Characterisation_Structure:NMR:electrode,Characterisation_Structure:NMR:in-situ/ operando,Characterisation_Structure:NMR:post mortem/ ex-situ,Characterisation_Structure:neutron:raw materials,Characterisation_Structure:neutron:composite,Characterisation_Structure:neutron:electrode,Characterisation_Structure:neutron:in-situ/ operando,Characterisation_Structure:neutron:post mortem/ ex-situ,Characterisation_Structure:XAS:raw materials,Characterisation_Structure:XAS:composite,Characterisation_Structure:XAS:electrode,Characterisation_Structure:XAS:in-situ/ operando,Characterisation_Structure:XAS:post mortem/ ex-situ,Characterisation_Structure:EXAFS:raw materials,Characterisation_Structure:EXAFS:composite,Characterisation_Structure:EXAFS:electrode,Characterisation_Structure:EXAFS:in-situ/ operando,Characterisation_Structure:EXAFS:post mortem/ ex-situ,Characterisation_Structure:SR radiography:raw materials,Characterisation_Structure:SR radiography:composite,Characterisation_Structure:SR radiography:electrode,Characterisation_Structure:SR radiography:in-situ/ operando,Characterisation_Structure:SR radiography:post mortem/ ex-situ,Characterisation_Structure:SR XRF:raw materials,Characterisation_Structure:SR XRF:composite,Characterisation_Structure:SR XRF:electrode,Characterisation_Structure:SR XRF:in-situ/ operando,Characterisation_Structure:SR XRF:post mortem/ ex-situ,Characterisation_Vibration:Raman:raw materials,Characterisation_Vibration:Raman:composite,Characterisation_Vibration:Raman:electrode,Characterisation_Vibration:Raman:in-situ/ operando,Characterisation_Vibration:Raman:post mortem/ ex-situ,Characterisation_Vibration:FTIR:raw materials,Characterisation_Vibration:FTIR:composite,Characterisation_Vibration:FTIR:electrode,Characterisation_Vibration:FTIR:in-situ/ operando,Characterisation_Vibration:FTIR:post mortem/ ex-situ,Characterisation_Vibration:UV-vis:raw materials,Characterisation_Vibration:UV-vis:composite,Characterisation_Vibration:UV-vis:electrode,Characterisation_Vibration:UV-vis:in-situ/ operando,Characterisation_Vibration:UV-vis:post mortem/ ex-situ,Characterisation_Electrode properties:4-point conductivity:raw materials,Characterisation_Electrode properties:4-point conductivity:composite,Characterisation_Electrode properties:4-point conductivity:electrode,Characterisation_Electrode properties:4-point conductivity:in-situ/ operando,Characterisation_Electrode properties:4-point conductivity:post mortem/ ex-situ,Characterisation_Electrode properties:Other conductivity:raw materials,Characterisation_Electrode properties:Other conductivity:composite,Characterisation_Electrode properties:Other conductivity:electrode,Characterisation_Electrode properties:Other conductivity:in-situ/ operando,Characterisation_Electrode properties:Other conductivity:post mortem/ ex-situ,Characterisation_Electrode properties:TGA:raw materials,Characterisation_Electrode properties:TGA:composite,Characterisation_Electrode properties:TGA:electrode,Characterisation_Electrode properties:TGA:in-situ/ operando,Characterisation_Electrode properties:TGA:post mortem/ ex-situ,Characterisation_Electrode properties:DSC:raw materials,Characterisation_Electrode properties:DSC:composite,Characterisation_Electrode properties:DSC:electrode,Characterisation_Electrode properties:DSC:in-situ/ operando,Characterisation_Electrode properties:DSC:post mortem/ ex-situ,Characterisation_Area porosity:BET/ MBET:raw materials,Characterisation_Area porosity:BET/ MBET:composite,Characterisation_Area porosity:BET/ MBET:electrode,Characterisation_Area porosity:BET/ MBET:in-situ/ operando,Characterisation_Area porosity:BET/ MBET:post mortem/ ex-situ,Characterisation_Area porosity:DFT:raw materials,Characterisation_Area porosity:DFT:composite,Characterisation_Area porosity:DFT:electrode,Characterisation_Area porosity:DFT:in-situ/ operando,Characterisation_Area porosity:DFT:post mortem/ ex-situ,Characterisation_Area porosity:BJH:raw materials,Characterisation_Area porosity:BJH:composite,Characterisation_Area porosity:BJH:electrode,Characterisation_Area porosity:BJH:in-situ/ operando,Characterisation_Area porosity:BJH:post mortem/ ex-situ,Characterisation_Area porosity:HK:raw materials,Characterisation_Area porosity:HK:composite,Characterisation_Area porosity:HK:electrode,Characterisation_Area porosity:HK:in-situ/ operando,Characterisation_Area porosity:HK:post mortem/ ex-situ,ChecklistElectrodeProcessing_Electrode mass loading,Characterisation_Morphology:TEM diffraction:raw materials,Characterisation_Morphology:TEM diffraction:composite,Characterisation_Morphology:TEM diffraction:electrode,Characterisation_Morphology:TEM diffraction:in-situ/ operando,Characterisation_Morphology:TEM diffraction:post mortem/ ex-situ,Characterisation_Structure:XANES:raw materials,Characterisation_Structure:XANES:composite,Characterisation_Structure:XANES:electrode,Characterisation_Structure:XANES:in-situ/ operando,Characterisation_Structure:XANES:post mortem/ ex-situ,Characterisation_Structure:SR XRD:raw materials,Characterisation_Structure:SR XRD:composite,Characterisation_Structure:SR XRD:electrode,Characterisation_Structure:SR XRD:in-situ/ operando,Characterisation_Structure:SR XRD:post mortem/ ex-situ,Characterisation_Electrode properties:ICP-OES:raw materials,Characterisation_Electrode properties:ICP-OES:composite,Characterisation_Electrode properties:ICP-OES:electrode,Characterisation_Electrode properties:ICP-OES:in-situ/ operando,Characterisation_Electrode properties:ICP-OES:post mortem/ ex-situ,Characterisation_Area porosity:Unspecified PSD:raw materials,Characterisation_Area porosity:Unspecified PSD:composite,Characterisation_Area porosity:Unspecified PSD:electrode,Characterisation_Area porosity:Unspecified PSD:in-situ/ operando,Characterisation_Area porosity:Unspecified PSD:post mortem/ ex-situ,Characterisation_Electrode properties:TOF SIMS:raw materials,Characterisation_Electrode properties:TOF SIMS:composite,Characterisation_Electrode properties:TOF SIMS:electrode,Characterisation_Electrode properties:TOF SIMS:in-situ/ operando,Characterisation_Electrode properties:TOF SIMS:post mortem/ ex-situ
33,Li,2017.0,Effects of Carbon Hosts,10.20964/2017.06.41,Li 2017 Effects of Carbon Hosts,Not reported,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,12.0,False,False,,No,True,True,True,False,,,False,0,80.0,1.7,2.8,FALSE,False,False,0,0.0,,False,0.2,0.2,0.0,0.0,mA/g,FALSE,False,No,Yes,1.7,2.8,0.1,0.1,Not reported,Yes,3 component,TRUE,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,,,,,
34,Dong,2013.0,sulfur-alumina,10.1016/j.materresbull.2013.02.031,Dong 2013 sulfur-alumina,Room temp,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Swagelok,,0.0,True,False,0.0,0.0,False,True,"10s mL scale, <1 gs scale",No,True,True,True,False,,,False,0,80.0,1.0,3.0,FALSE,False,False,0,0.0,,False,0,0.0,0.0,0.0,mA/g,FALSE,False,No,Yes,0.0,0.0,0.05,0.05,Not reported,Yes,,TRUE,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
35,Seh,2013.0,yolk-shell,10.1038/ncomms2327,Seh 2013 yolk-shell,Not reported,True,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,TiO2 sulfur host,Coin,Pouch cell demonstrates with carbon fibre paper,0.0,True,False,0.0,0.0,False,True,10s mL precursor scale,No,True,True,True,False,23 um,SEM,False,0.5,75.0,1.7,2.6,FALSE,False,False,0,0.0,,False,0.2,2.0,0.0,0.0,mA/g,FALSE,False,No,No,0.0,0.0,0.0,0.0,Not reported,No,,FALSE,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
36,Pang,2017.0,Surface enhanced,10.1038/ncomms5759,Pang 2017 Surface enhanced,Not reported,True,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,Ti4O7 sulfur host,Coin,,0.0,True,False,50.0,0.0,False,False,,No,True,True,True,False,,,False,0.9,80.0,1.7,3.0,TRUE,False,True,0.05,1.0,,False,0.2,2.0,0.0,0.0,mA/g,FALSE,False,No,No,0.0,0.0,0.0,0.0,Not reported,Yes,4 component,FALSE,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
37,Guo,2011.0,disordered carbon nanotubes,10.1021/nl202297p,Guo 2011 disordered carbon nanotubes,Not reported,True,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,0.0,False,True,~0.1g sulfur,No,False,False,True,False,,,False,0,100.0,1.5,3.0,FALSE,False,False,0,0.0,,False,0.025,0.25,10.0,0.0,mA/g,FALSE,False,No,Yes,0.1,0.1,0.0,0.0,Not reported,No,,TRUE,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
38,Song,2013.0,Nitrogen-doped,10.1002/adfm.201302631,Song 2013 Nitrogen-doped,Not reported,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,,True,False,,,False,True,"1g, 5mL precursors",No,True,True,True,False,,,False,4.2,80.0,,,FALSE,False,False,,0.0,,False,,,,,mA/g,FALSE,False,No,,,,,,Not reported,Yes,,FALSE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
39,Elazari,2011.0,carbon fiber cloth,10.1002/adma.201103274,Elazari 2011 carbon fiber cloth,Not reported,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,0.0,False,False,,No,True,True,True,False,0.6,Direct measurement,False,5.5,100.0,1.7,2.48,FALSE,False,False,0,0.0,,False,0,0.0,0.0,0.0,mA/g,FALSE,False,No,Yes,0.02,0.02,0.0,0.0,Not reported,No,,TRUE,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
40,Ji,2011.0,Stabilizing reservoirs,10.1038/ncomms1293,Ji 2011 Stabilizing reservoirs,Not reported,True,True,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Swagelok,,,True,False,,,False,True,0.5-1g scale,No,True,True,True,False,,,False,1.2,70.0,1.5,3.0,FALSE,False,False,,0.0,,False,0.2,1.0,334.0,1672.0,mA/g,FALSE,False,No,No,,,,,Not reported,No,,TRUE,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
41,Li,2015.0,Hollow carbon nanofibres,10.1002/anie.201506972,Li 2015 Hollow carbon nanofibres,Not reported,True,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,0.0,False,True,<1g precursors,No,True,True,True,False,,,False,3.7,70.0,0.0,2.8,FALSE,False,False,0,0.0,,False,0.05,1.0,0.0,0.0,mA/g,FALSE,False,No,,0.0,0.0,0.0,0.0,Not reported,Yes,,TRUE,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,
42,Song,2015.0,Polysulfide chemisorption,10.1002/anie.201411109,Song 2015 Polysulfide chemisorption,Not reported,False,False,False,False,False,False,False,not specified,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,0.0,False,True,~1-10 g (precursors),No,True,True,True,False,,,False,5,80.0,0.0,0.0,FALSE,False,True,0,0.0,0.84 mA/cm2 1 cycle,False,0,0.0,0.84,1.68,mA/cm$^{2}$,FALSE,False,No,No,0.0,0.0,0.0,0.0,Not reported,No,,TRUE,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
43,Gu,2013.0,Spinel phase,10.1021/nn305065u,Gu 2013 Spinel phase,Constant - non room temp,True,False,False,False,True,False,False,,False,False,False,False,False,True,False,False,False,LNMO and NMC unspecified,Coin,,0.0,True,False,0.0,0.0,False,False,,No,True,True,True,False,,,False,4,80.0,2.0,4.8,TRUE,False,True,0.1,3.0,,False,0.33,0.33,0.0,0.0,mA/g,FALSE,False,No,No,0.0,0.0,0.0,0.0,Not reported,No,,TRUE,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
44,Johnson,2008.0,Synthesis characterisation,10.1021/cm801245r,Johnson 2008 Synthesis characterisation,Under test,False,False,False,False,True,False,False,,False,False,False,False,True,False,False,False,False,Coated with Li_{2}MnO_{3},Coin,,0.0,True,False,0.0,0.0,False,False,,No,True,True,True,False,,,False,0,84.0,0.0,0.0,FALSE,False,False,0,0.0,,False,0,0.0,0.1,0.1,mA/cm$^{2}$,FALSE,False,No,Yes,2.0,5.0,0.02,0.02,Not reported,,,TRUE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
45,He,2024.0,Li-rich Mn-based,10.1016/j.ssi.2024.116457,He 2024 Li-rich Mn-based,Not reported,True,False,False,False,True,False,False,,False,False,False,False,False,True,False,False,False,Li_{1.2}Mn_{0.54}Ni_{0.13}Co_{0.13}O_{2},Coin,,0.0,True,False,0.0,0.0,False,False,,No,True,True,True,False,,,False,2.3,80.0,2.0,4.8,FALSE,False,False,0,0.0,,False,0.2,5.0,0.0,0.0,mA/g,FALSE,False,No,Yes,2.0,4.8,0.01,0.01,Not reported,Yes,2 component,TRUE,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
46,Li,2023.0,Greenly growing,10.1016/j.mtener.2023.101389,Li 2023 Greenly growing,Not reported,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,16.0,0.0,False,False,,No,True,True,True,False,,,False,0,90.0,1.5,2.8,FALSE,False,False,0,0.0,,False,0.2,1.6,0.0,0.0,mA/g,FALSE,False,No,Yes,1.5,2.8,0.1,0.1,Not reported,Yes,4 component,TRUE,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
47,Zhang,2022.0,hierarchically pyridinic,10.1016/j.apsusc.2021.151559,Zhang 2022 hierarchically pyridinic,Not reported,False,False,False,False,True,False,False,,True,False,False,False,False,False,False,False,False,,Coin,,0.0,True,False,0.0,0.0,False,True,1-100 mL precursors,No,True,True,True,False,,,False,1.2,60.0,1.7,2.8,FALSE,False,False,0,0.0,,False,0.2,5.0,50.0,5000.0,mA/g,FALSE,False,No,Yes,1.7,2.8,0.2,0.2,Not reported,Yes,3 component,TRUE,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,
